@relation 'gesture-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0-weka.filters.unsupervised.instance.RemoveMisclassified-Wweka.classifiers.bayes.NaiveBayes -D-C-1-F0-T0.1-I0'

@attribute meanX numeric
@attribute meanY numeric
@attribute meanZ numeric
@attribute maxX numeric
@attribute maxY numeric
@attribute maxZ numeric
@attribute minX numeric
@attribute minY numeric
@attribute minZ numeric
@attribute meanCrossingX numeric
@attribute meanCrossingY numeric
@attribute meanCrossingZ numeric
@attribute absMeanX numeric
@attribute absMeanY numeric
@attribute absMeanZ numeric
@attribute absDifferenceX numeric
@attribute absDifferenceY numeric
@attribute absDifferenceZ numeric
@attribute stdDeviationX numeric
@attribute stdDeviationY numeric
@attribute stdDeviationZ numeric
@attribute skewnessX numeric
@attribute skewnessY numeric
@attribute skewnessZ numeric
@attribute kurtosisX numeric
@attribute kurtosisY numeric
@attribute kurtosisZ numeric
@attribute rootMeanSquareX numeric
@attribute rootMeanSquareY numeric
@attribute rootMeanSquareZ numeric
@attribute percentile25X numeric
@attribute percentile25Y numeric
@attribute percentile25Z numeric
@attribute percentile50X numeric
@attribute percentile50Y numeric
@attribute percentile50Z numeric
@attribute percentile75X numeric
@attribute percentile75Y numeric
@attribute percentile75Z numeric
@attribute class {gesture-pacing,gesture-rocking,gesture-hairpulling,gesture-scratching,gesture-hitting,gesture-punching,gesture-still}

@data
-3.69537,2.421714,-1.563824,4.426879,17.312023,4.656872,-26.526707,-12.586318,-11.794436,8,11,6,5.478077,6.889486,3.346068,8.72354,9.132832,0,54.188313,62.48166,16.001019,-1.605313,-0.073817,-0.701953,3.311305,-0.533608,0.594236,8.236752,8.267186,4.294946,-6.080225,-5.155016,-4.606145,-2.424129,1.796549,-1.545158,0.414795,7.463924,1.274613,gesture-hairpulling
-2.949314,-0.74841,-1.814823,9.403526,14.762947,11.765556,-22.301989,-13.362938,-16.27743,10,10,8,5.724355,6.6428,4.387372,8.548097,8.982168,0,52.47294,59.517864,37.414654,-0.832737,0.121035,-0.431916,0.984188,-0.859633,1.828038,7.821214,7.750999,6.3803,-9.163208,-6.585102,-4.534917,-1.968782,-1.620725,-1.751209,2.215983,6.253655,0.795025,gesture-hairpulling
-4.369919,2.215934,0.638526,2.954295,12.703335,20.382587,-17.067965,-12.728474,-15.015535,11,11,10,5.183768,6.710681,5.347711,6.783231,8.531985,0,33.18039,57.493225,62.786785,-0.922905,-0.704756,1.156153,-0.049035,-0.576298,2.233437,7.230255,7.899595,7.949497,-7.540838,-1.272369,-3.052308,-2.479944,1.886182,-1.888726,-0.753126,8.078485,2.088193,gesture-hairpulling
-3.219901,3.802478,-1.215336,3.283647,12.153117,16.766594,-26.779446,-4.968118,-10.774955,10,9,8,4.199742,5.0341,5.495809,6.905783,4.905459,0,43.6565,20.198154,43.42321,-2.428062,-0.212733,1.234444,7.324565,-0.623324,1.391319,7.350119,5.887019,6.700766,-7.605032,0.590156,-5.930587,-1.007959,3.475932,-2.625242,0.475548,6.815245,-1.049109,gesture-hairpulling
-2.921417,4.400728,0.218499,7.902362,14.714764,7.846397,-15.622315,-5.899163,-7.377134,10,11,11,4.501688,6.396523,2.942741,7.35902,8.55246,0,31.61262,42.44233,14.091174,-0.599183,-0.05515,0.375929,0.418988,-1.261732,-0.06696,6.336189,7.861853,3.760175,-6.298247,-0.675378,-2.975394,-2.060959,3.003077,-0.47465,-0.395193,9.789292,1.561169,gesture-hairpulling
-4.072056,-0.210815,-3.427338,8.686314,12.060941,5.592107,-27.226263,-14.289494,-19.86918,10,9,11,5.925303,6.195231,4.621117,8.765198,10.401125,0,64.565056,59.613075,41.232704,-1.402593,-0.431109,-1.477737,2.843207,-0.659817,1.805241,9.008145,7.723828,7.278692,-7.466917,-8.030901,-5.465663,-2.663549,1.055993,-1.619528,-0.453552,4.631433,-0.108038,gesture-hairpulling
-3.171499,2.401397,-1.461285,7.657555,12.793417,5.849633,-15.35641,-13.545047,-11.700912,8,10,9,4.655066,5.428869,2.725827,5.805842,7.992306,0,26.757252,38.406506,11.276127,-0.198329,-0.738675,-0.76679,0.82546,0.737059,3.994798,6.067591,6.646293,3.662168,-6.644054,-1.590049,-3.000982,-3.31178,2.943222,-1.846528,-0.21877,5.929091,0.309151,gesture-hairpulling
-2.26368,1.305838,-1.900489,7.682844,10.782138,7.102998,-12.991088,-13.913454,-16.75178,13,12,12,4.46919,5.340376,3.117055,7.104316,8.712308,0,29.07193,42.629055,19.906776,-0.402441,-0.593715,-1.416479,0.077395,-0.004776,5.890971,5.84775,6.658397,4.849601,-4.920683,-2.178125,-3.752313,-2.340183,1.658583,-1.919252,1.371129,7.436241,-0.279074,gesture-hairpulling
-4.309566,1.855438,-2.383069,8.201637,14.598795,12.795511,-27.264421,-14.215273,-11.40059,10,13,12,5.89553,6.314683,4.400468,7.999362,9.652473,0,54.70942,55.15708,28.392975,-1.406123,-0.642913,0.894006,3.630167,0.166325,2.221683,8.560477,7.655045,5.837122,-6.797438,-3.244143,-6.357354,-3.041684,2.942773,-2.431761,-1.190068,6.386832,-0.141856,gesture-hairpulling
-4.135011,3.005096,1.844248,5.967398,12.80853,10.01345,-16.576855,-5.396381,-5.103091,11,12,17,5.702509,4.966189,3.41263,7.774776,7.813909,0,38.93438,31.315271,14.787458,-0.506782,0.414573,-0.021119,-0.558688,-1.127432,-0.27611,7.485499,6.35184,4.264823,-8.944139,-1.649605,-0.822259,-2.572719,1.653346,0.875829,-0.524181,7.460183,4.485686,gesture-hairpulling
-2.914092,3.370106,2.493144,7.937976,14.365509,7.769933,-13.054983,-12.656349,-5.870134,11,11,7,4.49039,6.109287,3.695721,6.892642,8.642084,0,28.008759,44.176426,13.527522,-0.322807,-0.411464,-0.40491,-0.076168,-0.056481,-0.388959,6.04158,7.452116,4.443342,-7.348403,-2.194286,-0.127791,-2.050634,4.113688,2.435202,-0.521188,7.098808,5.158457,gesture-hairpulling
0.354743,-0.072232,0.232184,4.079421,11.580305,7.203255,-6.438008,-9.840618,-5.358373,10,11,12,1.731789,4.522271,2.089937,2.353867,6.883035,0,5.319364,32.12815,7.929301,-1.099853,0.203811,0.820979,2.546826,-0.312096,1.283625,2.333497,5.66863,2.825458,-0.777966,-4.338742,-1.605761,0.514155,-0.896778,-0.518345,1.645266,3.887136,0.781108,gesture-hairpulling
-2.129348,0.276057,-0.633011,1.338209,10.551097,3.779547,-11.525088,-10.7154,-13.531429,10,12,9,2.469764,5.019554,2.504903,3.909568,8.151841,0,13.224623,39.28752,17.802914,-1.823685,-0.419794,-2.135032,2.526614,-0.647917,4.727658,4.214113,6.274052,4.26657,-2.370709,-4.119822,-1.358261,-0.764499,0.727842,0.139313,-0.014365,4.26138,1.251569,gesture-hairpulling
-2.090361,1.184739,-0.822608,3.119794,8.11769,2.95639,-16.892141,-10.578481,-16.330252,13,11,8,3.333165,4.667735,2.551237,5.693101,7.058656,0,24.171202,28.903555,19.739325,-1.704409,-0.65583,-2.614097,2.871165,-0.414505,7.324595,5.34236,5.505194,4.518408,-4.369119,-2.903119,-0.793229,0.203208,1.195493,-0.527323,0.869694,5.621436,1.84578,gesture-hairpulling
-1.60887,1.56705,-0.782459,2.832041,10.814011,3.918261,-10.137798,-10.217555,-19.52277,6,11,11,3.143826,4.667637,2.868826,4.262109,7.156141,0,16.815815,32.234474,23.378815,-1.010627,0.049435,-2.98942,-0.334869,-0.623059,11.361103,4.405028,5.889831,4.898067,-5.500529,-2.436699,-2.246958,0.256329,0.108487,-0.507122,1.334318,6.454917,1.755399,gesture-hairpulling
-0.728957,1.755217,-1.182992,2.335993,9.249848,5.735759,-6.409727,-10.167426,-18.694077,14,10,9,2.015663,4.007637,3.395219,3.493911,6.050663,0,6.286275,22.580746,24.98529,-0.783091,-0.491135,-2.031583,-0.374203,0.47155,6.864392,2.611064,5.065722,5.13661,-3.042731,-1.334917,-2.283021,-0.017311,1.863138,-1.372177,1.345392,4.55452,1.748815,gesture-hairpulling
-1.322523,1.021141,-0.311955,3.560328,9.875034,5.254674,-10.519823,-10.247333,-17.926735,12,13,12,3.286335,5.489695,3.764109,5.76452,9.603524,0,19.936419,42.51527,27.321478,-1.135291,-0.403538,-1.907377,-0.131696,-0.867714,5.32588,4.656767,6.599849,5.236296,-4.034828,-3.132214,-3.06368,0.480168,1.168819,0.048632,1.781885,5.655853,3.29098,gesture-hairpulling
-2.829277,0.680592,-2.107389,4.289512,10.909329,5.13564,-12.62702,-10.385598,-20.128801,12,12,12,4.362029,5.178015,4.919147,6.200847,8.029425,0,28.640797,39.7806,46.564644,-0.60564,-0.245906,-1.618938,-1.202302,-0.621758,2.535156,6.053562,6.343801,7.14183,-9.057116,-3.516933,-3.102287,-0.229394,0.723314,-1.62701,0.912041,4.886865,3.447501,gesture-hairpulling
-1.721224,1.367828,-1.072371,5.557218,11.321282,5.235371,-10.230274,-10.486304,-19.846735,13,14,12,2.88507,6.245218,3.942598,5.113261,10.338541,0,14.496515,47.908394,31.76714,-0.611281,-0.432061,-1.880857,-0.04066,-1.05167,4.969892,4.178412,7.055448,5.737344,-5.643882,-5.847389,-4.3151,-0.239869,4.014328,0.327835,0.782904,5.631462,2.407669,gesture-hairpulling
-0.807424,1.948991,-0.979136,2.605191,13.820978,8.880992,-8.604162,-10.003723,-17.546505,10,11,13,2.561636,5.152739,4.204464,3.657758,7.995706,0,10.179276,40.190697,31.096554,-0.959122,0.269563,-0.956241,0.012958,-0.452596,2.69893,3.29108,6.632441,5.661736,-3.60043,-3.448997,-4.846912,-0.231162,0.130229,-0.729633,1.917307,6.651541,1.846378,gesture-hairpulling
-1.294404,1.998834,-0.627656,5.270237,18.328512,9.039758,-12.158504,-10.297162,-8.248474,10,12,12,3.000181,5.426436,4.021255,5.038066,9.157125,0,16.653528,47.12109,21.495468,-1.035416,0.360188,0.15959,0.955281,0.464343,-0.991574,4.281239,7.149576,4.678613,-5.408202,-2.463957,-5.537489,0.295834,0.633566,-0.128988,0.99913,5.372738,3.306991,gesture-hairpulling
-0.816158,2.307157,-0.350743,3.407099,10.210671,3.102736,-6.510097,-6.508188,-5.987898,12,14,9,2.394973,4.713197,1.388014,3.984236,7.336687,0,8.167738,24.192976,3.865679,-0.597544,-0.390382,-0.986378,-0.800919,-0.742369,2.246719,2.97218,5.432859,1.997173,-3.714005,-1.245028,-1.790863,-0.316932,2.714277,-0.159963,1.596933,5.697003,0.596755,gesture-hairpulling
-1.883142,1.765416,-1.032438,6.552481,9.623494,5.34017,-16.11612,-10.470143,-11.529727,13,11,11,4.393884,5.860836,2.735095,6.84768,7.915277,0,33.51561,40.955765,14.348393,-1.127725,-0.632002,-1.275387,0.722797,-0.754869,2.032898,6.087843,6.638709,3.926108,-4.263454,-3.145083,-2.404676,-0.418387,2.70036,-0.246902,2.233341,7.562834,1.35422,gesture-hairpulling
-2.540956,0.047371,-0.922497,4.303402,12.96161,4.336647,-23.239918,-10.91741,-9.295788,11,9,13,4.835753,5.387574,2.525774,8.202657,7.986999,0,53.140747,44.807354,10.638927,-1.62222,-0.061186,-0.833754,2.021947,-0.646257,1.28049,7.719922,6.693997,3.389679,-5.034707,-3.947889,-2.316091,0.240168,0.34408,-1.064466,2.029535,4.981436,0.859668,gesture-hairpulling
-3.383499,1.72348,-1.893432,2.54788,14.481479,4.288464,-20.99296,-10.832117,-19.6962,11,11,9,4.481304,5.794984,3.734469,6.41263,8.33436,0,37.733772,45.07696,38.422813,-1.616083,-0.268609,-2.188675,2.338757,-0.471124,4.650044,7.012976,6.93162,6.481351,-6.457312,-3.045275,-2.706944,-1.962048,2.013972,-0.731837,0.934786,5.453692,1.417517,gesture-hairpulling
-1.692563,2.234215,-0.310377,2.214936,10.476877,9.357588,-11.438298,-10.41343,-16.848745,13,11,12,3.13313,5.434634,4.078042,4.966519,7.104079,0,18.137556,34.04135,30.190866,-1.338431,-0.731761,-1.078819,0.688796,-0.312716,2.964097,4.582829,6.247645,5.50338,-4.061464,-1.48231,-3.400814,0.494403,2.302773,-1.168595,1.211466,6.682366,3.491345,gesture-hairpulling
-1.316182,-0.476537,-2.156205,5.075109,11.40044,6.880936,-11.422736,-12.357074,-13.779978,13,10,12,2.864486,5.048477,4.281636,4.488776,8.296356,0,12.966293,41.47869,27.904343,-0.84175,-0.242474,-0.413826,1.809413,-0.455295,-0.070094,3.83388,6.458001,5.705572,-3.409493,-5.907543,-6.17719,-1.396568,0.272789,-1.328483,0.269348,2.002001,0.397077,gesture-hairpulling
-1.448514,2.244754,-0.808156,8.354869,15.561264,5.062988,-10.499023,-9.087492,-6.184971,10,14,14,3.568843,5.426382,2.148026,4.941632,8.610435,0,21.114853,41.700047,6.750778,-0.30922,0.059493,0.012355,-0.000868,-0.371682,0.474664,4.817992,6.83659,2.72101,-5.236418,-1.271659,-2.190844,-0.083498,2.01548,-1.267931,1.301398,5.54123,0.414646,gesture-hairpulling
-1.400839,1.197513,-1.242546,6.297049,13.263578,6.00676,-10.127323,-10.188525,-14.368503,10,14,14,3.567261,5.306312,3.072664,4.972758,9.178712,0,20.928947,43.147438,17.461065,-0.503861,0.203931,-1.215219,-0.352631,-0.572662,3.880058,4.784485,6.676936,4.35947,-4.721964,-3.874118,-3.906888,-0.721104,0.262764,-1.375768,1.675193,4.591032,0.607379,gesture-hairpulling
-0.599028,3.620071,-0.967856,6.75928,10.398168,1.625064,-10.835708,-10.763732,-5.599439,12,10,10,2.951316,5.567288,1.52343,4.911052,6.517875,0,17.614609,31.676662,3.545434,-0.967561,-1.037661,-0.841892,0.88544,0.865329,0.25779,4.23951,6.691904,2.117116,-1.50442,-0.11133,-2.456152,-0.137068,2.824859,-0.309151,2.052579,8.132055,0.266804,gesture-hairpulling
-1.69185,1.630865,-1.270582,5.220258,12.20564,3.632453,-11.600955,-11.308712,-9.172486,13,15,17,3.562509,5.176347,2.888659,6.12418,9.663607,0,21.671574,40.243584,11.012382,-0.817391,-0.020258,-0.52275,-0.262092,-0.768643,-0.268651,4.953174,6.550062,3.553415,-5.902306,-2.703203,-3.926491,0.22281,0.089633,-1.748365,0.813729,7.65561,1.252018,gesture-hairpulling
-1.219401,1.310387,-0.896225,6.390274,12.039842,5.307148,-16.664991,-11.266515,-13.881581,12,14,10,3.63921,6.165615,2.818817,6.362335,10.42562,0,27.039448,51.649208,19.765749,-1.407411,-0.44985,-1.74633,2.589752,-1.015051,3.502297,5.34101,7.305226,4.535303,-3.752911,-7.82904,-1.846827,-0.128239,1.761235,-0.137068,1.262193,7.391948,2.032378,gesture-hairpulling
-1.701894,1.884517,1.092134,6.181729,9.636961,18.460043,-23.508816,-10.834661,-5.751321,7,11,11,4.210528,4.66539,3.917189,7.203365,6.416245,0,46.13729,28.829416,39.38437,-1.946184,-0.712788,1.991664,4.17663,0.115551,3.702079,7.002409,5.690415,6.370018,-1.698836,-0.445281,-2.130241,0.188552,2.237681,-0.754174,2.171541,5.619042,1.224933,gesture-hairpulling
-1.99279,2.953869,-1.248851,11.054029,11.201871,11.469423,-24.804527,-13.018023,-11.09503,9,12,9,4.816825,6.734437,4.350419,6.833635,9.522397,0,51.846367,51.115963,27.448292,-1.439629,-0.668951,0.677017,4.09195,-0.56536,0.638212,7.471116,7.735717,5.385899,-6.658169,-2.565237,-5.119851,-0.434847,4.273351,-2.193837,1.247529,8.497621,0.59885,gesture-hairpulling
-1.33332,1.68186,-1.411377,8.90854,8.674791,6.765228,-12.493992,-10.791864,-9.944616,11,12,13,3.763452,5.231803,2.464254,4.965101,8.552645,0,22.142324,35.573692,9.190756,-0.321068,-0.857703,-0.058773,0.778381,-0.139441,4.203219,4.890814,6.196962,3.344061,-4.251737,-2.472163,-2.966715,-1.675661,1.689509,-1.64736,1.625813,6.673089,-0.401627,gesture-hairpulling
1.273501,2.634566,0.014609,10.624948,11.389367,2.496254,-6.10282,-10.259005,-4.408474,15,15,11,3.345503,5.353959,1.600654,5.448871,7.350651,0,16.534502,35.903873,3.737055,0.200781,-0.627282,-1.003365,0.358318,0.083669,0.408988,4.261022,6.545595,1.933202,-0.923563,-0.395343,-1.600027,1.484979,3.238756,0.564732,2.911349,6.719477,1.563563,gesture-hairpulling
-1.152135,2.29797,-0.142698,5.815067,12.68044,2.755128,-10.546309,-10.745925,-7.813477,13,11,10,4.072731,6.440207,1.601036,6.662322,8.411841,0,26.306858,47.812523,5.655875,-0.622738,-0.511171,-2.001354,-0.923818,-0.866001,4.519453,5.256831,7.286508,2.382486,-7.852982,-4.351162,-0.57386,0.321721,3.515287,0.546177,2.123208,7.599795,1.056591,gesture-hairpulling
-1.661634,1.730015,0.132349,5.257817,9.778519,4.458602,-10.662278,-10.767773,-6.601563,15,11,13,3.447933,6.35878,2.220373,5.8997,8.634546,0,18.356186,45.82888,7.254942,-0.662646,-0.803267,-0.49082,-0.571432,-0.78593,0.394713,4.595347,6.987262,2.696749,-6.41272,-4.891654,-2.224962,-0.371251,4.222324,0.390255,1.313968,6.925079,1.591097,gesture-hairpulling
-1.099538,1.022926,-0.432696,7.221511,8.793454,5.03657,-15.634287,-10.935516,-6.883629,13,13,10,3.656513,6.153536,2.051573,6.266129,8.813683,0,25.925283,46.97419,7.19626,-1.118368,-0.504723,-0.301131,2.088047,-1.197429,0.482012,5.209056,6.929687,2.717257,-3.564667,-6.159533,-2.81603,0.037559,1.635181,-0.288801,1.320928,7.334936,1.599776,gesture-hairpulling
-4.115926,1.055218,-0.47252,6.141876,9.836577,3.828329,-24.2337,-10.859201,-4.686098,9,13,8,5.605554,6.427695,1.515285,7.890149,9.123217,0,61.422718,47.619686,3.396348,-1.295376,-0.509655,0.087646,1.078242,-1.275064,0.883435,8.85232,6.980915,1.902531,-10.034249,-5.297321,-1.435025,-1.287482,2.818275,-0.700154,0.588525,6.275652,0.995389,gesture-hairpulling
-0.957019,1.212577,-0.872036,4.939986,8.78268,3.675399,-7.891887,-10.93432,-10.414029,11,13,16,2.891451,5.968102,2.653764,3.949976,9.335882,0,12.973249,47.192818,12.265327,-0.346346,-0.762189,-1.354099,-0.596401,-0.695684,2.034808,3.726813,6.975899,3.609123,-4.749497,-1.869539,-2.253034,-0.296881,2.603096,-1.020977,1.114052,7.548469,1.831564,gesture-hairpulling
-1.271194,1.880405,-0.242774,6.421698,11.196783,3.195661,-21.489756,-10.423157,-3.375076,10,14,10,3.918716,6.051569,1.37188,6.183229,9.648161,0,36.75193,43.158787,2.759631,-1.904688,-0.626561,-0.008154,5.102745,-0.696119,-0.15152,6.194179,6.833353,1.67886,-4.388123,-3.386,-1.431433,0.28895,2.552518,-0.54483,1.987636,6.332663,0.810288,gesture-hairpulling
-2.827587,0.564819,-1.500908,6.872021,11.512669,2.967912,-16.741905,-10.568455,-15.225925,11,11,9,4.756048,5.829623,2.642718,8.248847,8.778608,0,38.61612,47.126026,19.83085,-0.705186,-0.35865,-2.298523,-0.200522,-0.851373,5.148857,6.827252,6.888036,4.699317,-8.289475,-3.848829,-2.015918,-0.860416,1.337611,-0.809689,0.766743,5.27712,0.947655,gesture-hairpulling
-0.68206,2.458792,0.265767,5.4299,12.184093,5.697601,-9.342923,-9.949405,-9.488521,10,12,15,3.074353,5.502004,2.282303,4.65796,8.059991,0,15.205252,38.043278,10.031564,-0.81815,-0.209843,-1.100101,0.28253,-0.996514,3.443411,3.958593,6.63995,3.178395,-2.859126,-1.532916,-1.630302,-0.616058,0.438889,-0.112079,1.896956,7.526472,1.70931,gesture-hairpulling
-2.794364,1.319849,-1.258197,5.752668,9.908254,8.2169,-21.098753,-11.25185,-12.199505,12,12,12,4.915279,5.699473,3.049883,8.709818,9.177137,0,45.757713,40.03805,18.951403,-1.179414,-0.95798,-0.858326,1.230988,-0.201223,2.386735,7.318893,6.463749,4.531496,-5.628918,-3.818752,-2.851644,-1.116147,3.137152,-0.983269,0.895581,5.697302,0.86715,gesture-hairpulling
-3.091055,1.041774,0.26068,5.520281,10.572645,8.644415,-16.424673,-10.85965,-9.280824,14,12,14,4.832987,6.40946,2.647886,7.508433,9.208033,0,36.777668,51.017174,12.424108,-0.806572,-0.421535,-0.324257,-0.076097,-1.32345,2.465053,6.806783,7.218204,3.534411,-8.734796,-7.658154,-1.536111,-0.672172,0.586879,0.696713,1.194707,6.354511,2.138471,gesture-hairpulling
-2.191227,2.471621,-1.295424,5.399523,12.699594,2.472462,-18.870499,-10.799346,-10.11236,13,11,9,4.018155,6.145492,2.142456,7.616002,8.743662,0,35.06581,46.56394,7.928647,-1.455493,-0.344088,-1.518072,1.862374,-0.92832,3.535826,6.314055,7.257606,3.099479,-3.333327,-4.245967,-2.785803,-0.260519,1.544633,-0.679205,1.100734,8.154651,0.467618,gesture-hairpulling
-1.785166,1.102821,-1.119462,7.381174,11.47047,3.461567,-20.39815,-10.941651,-13.779678,14,14,14,4.196156,5.814566,2.679433,7.115148,9.693673,0,35.759254,46.366356,15.814402,-1.460098,-0.686347,-1.964509,3.522198,-0.579919,4.271852,6.240678,6.898011,4.131295,-3.639486,-2.228254,-2.863166,-0.551115,1.927781,0.579546,1.556231,6.867468,1.165527,gesture-hairpulling
-3.37889,1.130934,-1.394107,6.779343,13.704411,7.407211,-22.518515,-11.170897,-10.092158,15,10,11,5.542127,5.057365,3.271442,9.530577,7.736681,0,57.855263,39.93067,16.997976,-1.201605,-0.115333,-0.131468,0.804474,0.079556,0.359525,8.32299,6.419477,4.352185,-9.475801,-3.460519,-4.661511,-0.802058,1.247828,-1.062876,1.563414,3.792565,0.730082,gesture-hairpulling
-1.978946,3.530212,-0.721554,5.610748,12.703934,5.120726,-17.493683,-10.955867,-4.543596,12,9,15,3.572654,6.46281,1.642421,6.198874,8.415275,0,29.996765,43.739265,4.11481,-1.523866,-0.593569,0.786151,2.145801,-0.322542,2.17067,5.823486,7.496777,2.153009,-3.303849,-1.429937,-2.418742,-0.125546,3.264943,-0.836773,1.055394,8.183381,0.61546,gesture-hairpulling
-2.384031,1.453198,-0.793875,1.43263,13.46918,2.79119,-11.393856,-11.001657,-7.860763,13,15,15,3.17726,6.547027,2.336529,4.566528,11.007081,0,17.818096,58.467796,7.997662,-1.17446,-0.274744,-0.850857,0.05605,-1.047153,0.068217,4.847856,7.783289,2.937329,-4.813842,-7.002441,-3.230227,-0.462325,0.056114,0.394594,0.891541,7.971195,1.546954,gesture-hairpulling
-1.499395,0.960644,-0.503996,1.873014,7.423821,3.975722,-5.666028,-11.657517,-10.679037,15,11,9,2.214637,5.132777,2.640457,3.906739,7.291945,0,6.298647,37.72552,16.427769,-0.380931,-1.084303,-1.54859,-1.475705,0.071934,1.790699,2.923497,6.216781,4.084334,-3.841946,-1.062277,-0.992546,-0.628328,2.846257,0.129885,0.326659,5.520281,2.075773,gesture-hairpulling
-1.659662,1.124016,-0.229203,2.080861,7.750629,8.060529,-7.497742,-11.322479,-6.225224,13,11,12,2.462839,4.457568,1.704764,3.938773,6.040451,0,7.78916,29.219812,6.43914,-0.573588,-1.120283,1.201902,-0.634946,0.76565,6.004381,3.247097,5.521161,2.547876,-3.551649,-1.447893,-1.451186,-0.89618,1.436371,-0.981772,0.29299,5.201852,0.401927,gesture-hairpulling
-1.598716,0.375341,-1.537844,10.79539,9.454852,3.068469,-11.623699,-11.443835,-9.519196,14,12,9,3.439925,5.091414,2.420706,6.315052,7.221162,0,21.428339,40.06733,10.079811,0.220423,-0.620591,-1.080892,1.918736,-0.487356,0.92774,4.89737,6.340995,3.527715,-5.09142,-4.122366,-2.1529,-0.973093,0.414945,-0.912789,0.593463,4.909161,0.076465,gesture-hairpulling
-2.380925,1.499106,-0.628303,1.917157,9.292196,3.170821,-11.923573,-11.190798,-6.843377,16,13,11,3.436005,5.455062,1.961469,5.864545,8.767247,0,15.546328,40.594933,7.238493,-0.887775,-0.850153,-1.133431,0.042051,-0.098723,0.605895,4.605988,6.545399,2.762835,-5.546832,-1.973121,-1.661812,-2.425626,2.722656,-0.000898,1.088913,6.413767,1.116147,gesture-hairpulling
-0.592244,3.133316,-0.489857,5.318719,11.503242,2.988562,-8.966584,-8.44839,-8.066813,10,10,14,2.853713,5.56183,2.199856,4.628993,6.926652,0,14.886693,30.30809,7.26084,-0.806838,-0.720252,-0.980306,0.187583,-0.272187,1.364132,3.903517,6.33449,2.738759,-4.117247,0.029827,-2.675944,0.557101,5.379023,-0.733374,1.461062,6.517765,1.91611,gesture-hairpulling
-1.269085,1.680731,0.438325,5.833024,12.983756,13.55627,-10.13271,-11.284472,-6.880786,16,11,11,2.8477,6.903933,2.669886,5.240912,8.944595,0,16.3019,56.57319,15.299853,-1.004405,-0.527271,1.693391,0.767626,-0.941864,5.692708,4.232314,7.707013,3.935986,-2.971653,-5.613804,-1.969081,-0.122553,3.203592,-0.623989,1.001076,7.470209,1.55653,gesture-hairpulling
-1.17295,2.868279,-0.379669,5.825242,11.336994,13.314006,-12.159103,-10.214413,-15.120281,13,12,10,3.4907,6.131277,3.066442,6.012183,8.279435,0,21.507114,38.312004,25.753733,-0.978087,-0.759918,-0.28136,0.233274,-0.439844,4.737707,4.78361,6.821952,5.088996,-5.229086,-2.001104,-3.179814,0.162357,4.665252,0.078859,1.737742,6.10297,0.930896,gesture-hairpulling
-2.29796,2.167329,-0.295296,4.247314,9.91394,8.180987,-24.838196,-11.350461,-6.789806,11,10,11,4.333756,5.890239,2.970326,8.237956,7.168955,0,46.64601,39.740463,14.025047,-2.079043,-1.161521,0.852389,4.879191,0.258498,0.69849,7.206014,6.666167,3.756627,-4.604073,0.185356,-3.272724,0.370712,3.785382,-1.398812,1.494131,6.153099,0.680103,gesture-hairpulling
-3.967274,1.388352,-1.617535,4.657336,12.557887,4.672434,-22.796242,-11.375899,-19.737799,10,11,11,5.257735,7.414814,3.231426,9.252065,10.312584,0,58.27718,64.31291,28.233082,-1.569821,-0.554662,-2.251286,1.569959,-1.298544,6.333431,8.60328,8.138823,5.554233,-6.147263,-8.730606,-2.301726,-1.92838,4.266767,-0.624438,0.72679,7.01142,0.811335,gesture-hairpulling
-2.708834,1.064067,-1.024215,2.645052,9.394548,8.124873,-23.48652,-10.819098,-16.126595,11,11,15,4.173194,5.139056,2.843408,6.527168,7.343497,0,37.179573,33.00548,21.219425,-2.106895,-0.498792,-1.52281,5.580986,-0.801548,5.325484,6.672133,5.84275,4.718945,-6.636278,-4.571579,-1.591396,-0.695964,2.153884,-0.519392,1.376816,6.16462,0.427964,gesture-hairpulling
-1.296249,1.369995,-0.040816,5.923935,9.992949,5.527613,-14.331243,-10.385448,-10.175357,14,11,14,4.146385,5.763697,2.945877,7.080197,7.674098,0,26.991018,41.046204,13.751688,-0.953495,-0.635335,-0.647149,0.784483,-0.860941,1.192737,5.354558,6.551571,3.708551,-4.412813,-4.534618,-2.24606,-0.787543,3.599233,-0.992846,2.44852,6.786814,2.789544,gesture-hairpulling
-2.260895,0.856249,-0.102734,3.879056,10.910676,8.565705,-19.58831,-10.390237,-8.726865,11,13,9,4.513559,5.880182,2.793472,7.494551,8.085339,0,35.80954,44.150246,13.695416,-1.338224,-0.358696,0.181432,1.725945,-1.033641,1.204505,6.396967,6.699508,3.702158,-7.856124,-4.791097,-1.950526,-0.283414,1.330727,-0.70195,2.067094,6.145916,1.446996,gesture-hairpulling
-0.256374,3.173934,-0.294154,3.65011,10.953473,3.648531,-8.136395,-6.654384,-3.012953,13,11,13,2.516096,4.588906,1.452072,4.227629,5.540818,0,9.84314,20.335163,3.015362,-0.98877,-0.339404,0.539941,0.432754,-0.64769,-0.276281,3.147835,5.514438,1.761218,-2.055572,-0.742489,-1.879897,0.227898,2.498798,-0.518494,2.341679,6.598869,0.38008,gesture-hairpulling
